,videoID,channelID,elapsedVideoTimeRatio,relativeRetentionPerformance
73,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.74,0.3543
74,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.75,0.34609999999999996
75,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.76,0.3371
76,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.77,0.3343
77,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.78,0.34615
78,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.79,0.3751
79,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.8,0.41005
80,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.81,0.4338
81,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.82,0.43555
82,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.83,0.41515
83,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.84,0.38165
84,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.85,0.3477
85,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.86,0.3181
86,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.87,0.28735
87,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.88,0.25260000000000005
88,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.89,0.22105000000000002
89,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.9,0.20055
90,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.1911
91,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.18745
92,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.18475000000000003
93,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.18159999999999998
94,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.17969999999999997
95,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.18230000000000002
96,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.19120000000000004
97,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.20565
98,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.22210000000000002
99,ErkoH8Y4r7Q,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.23495
0,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.38439999999999996
1,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.43695
2,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.4694
3,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.4799
4,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.48695
5,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.4954
6,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.50635
7,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.52085
8,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.5385
9,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.5565
10,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.571
11,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.58055
12,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.58695
13,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.59305
14,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.6016
15,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.6148
16,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.6335
17,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.6568
18,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.68135
19,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.70135
20,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.71115
21,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.709
22,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.6985
23,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.6850499999999999
24,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.67165
25,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.6587
26,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.64595
27,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.6328
28,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.6178
29,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.5992500000000001
30,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.57765
31,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.5559499999999999
32,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.53755
33,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.52455
34,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.51815
35,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.51875
36,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.52515
37,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.5339
38,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.54125
39,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.54505
40,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.5446
41,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.53855
42,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.5257
43,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.5079
44,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.49085
45,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.4796
46,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.4743
47,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.47145
48,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.4691
49,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.4697
50,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.4766
51,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.4902
52,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.506
53,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.5152
54,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.51115
55,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.49555
56,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.47675
57,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.46285
58,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.45575
59,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.4517
60,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.446
61,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.62,0.43655
62,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.63,0.42464999999999997
63,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.64,0.41325
64,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.65,0.4036
65,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.66,0.3944
66,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.67,0.38439999999999996
67,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.68,0.3742
68,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.69,0.36524999999999996
69,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.7,0.35845000000000005
70,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.71,0.35509999999999997
71,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.72,0.35824999999999996
72,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.73,0.36965000000000003
73,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.74,0.38415
74,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.75,0.3907
75,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.76,0.38125
76,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.77,0.35519999999999996
77,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.78,0.3176
78,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.79,0.2766
79,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.8,0.24054999999999999
80,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.81,0.21440000000000003
81,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.82,0.19690000000000002
82,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.83,0.1849
83,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.84,0.1769
84,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.85,0.17115000000000002
85,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.86,0.16604999999999998
86,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.87,0.16185000000000005
87,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.88,0.1593
88,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.89,0.15825
89,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.9,0.1583
90,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.1592
91,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.1602
92,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.16060000000000002
93,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.16045000000000004
94,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.16060000000000002
95,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.16174999999999995
96,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.1643
97,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.1688
98,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.1753
99,VmM-aLjGjMo,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.18130000000000002
0,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.41905
1,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.5078
2,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.56815
3,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.59805
4,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.6249
5,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.6486
6,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.66245
7,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.66595
8,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.6631
9,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.658
10,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.6531
11,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.65025
12,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.6509
13,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.65545
14,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.66315
15,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.67225
16,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.6815
17,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.69235
18,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.70655
19,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.72135
20,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.72975
21,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.72805
22,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.719
23,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.7072
24,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.69485
25,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.6806
26,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.6619
27,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.6391
28,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.6161
29,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.5984
30,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.59085
31,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.59735
32,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.62025
33,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.65615
34,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.69475
35,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.72515
36,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.74265
37,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.74905
38,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.74825
39,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.74015
40,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.7202
41,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.68665
42,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.64745
43,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.6169
44,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.60335
45,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.6023000000000001
46,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.6044
47,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.60425
48,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.60155
49,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.5977
50,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.59255
51,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.58585
52,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.5791999999999999
53,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.57465
54,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.57055
55,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.56095
56,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.54265
57,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.52075
58,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.50285
59,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.4919
60,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.4878
61,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.62,0.4895
62,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.63,0.49445
63,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.64,0.49915
64,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.65,0.50285
65,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.66,0.5092
66,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.67,0.5215
67,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.68,0.53765
68,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.69,0.54975
69,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.7,0.5519000000000001
70,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.71,0.54645
71,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.72,0.5428
72,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.73,0.54865
73,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.74,0.56385
74,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.75,0.5824
75,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.76,0.59735
76,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.77,0.6048
77,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.78,0.60465
78,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.79,0.59825
79,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.8,0.58765
80,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.81,0.57535
81,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.82,0.56395
82,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.83,0.553
83,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.84,0.5384
84,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.85,0.51585
85,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.86,0.4855
86,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.87,0.45394999999999996
87,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.88,0.43055
88,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.89,0.41964999999999997
89,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.9,0.4167
90,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.91,0.4137
91,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.92,0.40575
92,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.93,0.39155
93,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.94,0.37065000000000003
94,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.95,0.34065
95,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.96,0.29964999999999997
96,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.97,0.255
97,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.98,0.2222
98,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,0.99,0.20940000000000003
99,H-bIgPkTHfg,UC7rtqlDcwGBJlxltvTu3EUQ,1.0,0.20929999999999999
0,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.01,0.46555
1,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.02,0.55495
2,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.03,0.64085
3,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.04,0.7202
4,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.05,0.79105
5,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.06,0.8331
6,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.07,0.84695
7,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.08,0.8485499999999999
8,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.09,0.8477
9,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.1,0.8419
10,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.11,0.82185
11,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.12,0.78025
12,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.13,0.72
13,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.14,0.6575
14,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.15,0.6118
15,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.16,0.5899
16,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.17,0.58975
17,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.18,0.60625
18,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.19,0.6262
19,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.2,0.62955
20,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.21,0.60565
21,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.22,0.5653
22,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.23,0.5303
23,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.24,0.5134
24,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.25,0.51345
25,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.26,0.5256
26,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.27,0.54795
27,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.28,0.57945
28,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.29,0.6112
29,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.3,0.6274
30,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.31,0.6203
31,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.32,0.5986
32,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.33,0.5781000000000001
33,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.34,0.56385
34,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.35,0.54565
35,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.36,0.51365
36,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.37,0.4718
37,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.38,0.4326
38,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.39,0.40415
39,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.4,0.3874
40,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.41,0.37995
41,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.42,0.37845
42,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.43,0.3791
43,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.44,0.3785
44,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.45,0.37565
45,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.46,0.37224999999999997
46,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.47,0.37165
47,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.48,0.3768
48,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.49,0.39015
49,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.5,0.41035
50,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.51,0.43069999999999997
51,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.52,0.44889999999999997
52,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.53,0.47625
53,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.54,0.52255
54,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.55,0.57635
55,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.56,0.6191
56,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.57,0.6456999999999999
57,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.58,0.6602
58,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.59,0.6647
59,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.6,0.6588
60,IqBbSeojieU,UC7rtqlDcwGBJlxltvTu3EUQ,0.61,0.64225
